old_name new_name 
bldg_3981239_29644 : S4-office-core-wall-2		bldg_3981239_29644 :  S1-office-core-wall-1 
bldg_3981195_5711 : S1-office-core-wall-1		bldg_3981195_5711 :  S1-office-core-wall-0 
bldg_3981195_5711 : S1-office-core-wall-4		bldg_3981185_4317 :  S1-office-core-wall-4 
bldg_3981195_5711 : S2-office-core-wall-1		bldg_3981195_5711 :  S1-office-core-wall-0 
bldg_3981195_5711 : S2-office-core-wall-4		bldg_3981185_4317 :  S1-office-core-wall-4 
bldg_3981195_5711 : S3-office-core-wall-1		bldg_3981195_5711 :  S1-office-core-wall-0 
bldg_3981195_5711 : S3-office-core-wall-4		bldg_3981185_4317 :  S3-office-core-wall-4 
bldg_3981195_5711 : S4-office-core-wall-1		bldg_3981195_5711 :  S1-office-core-wall-0 
bldg_3981195_5711 : S4-office-core-wall-4		bldg_3981185_4317 :  S3-office-core-wall-4 
bldg_3981208_12380 : S1-office-core-wall-3		bldg_3981165_1754 :  S2-office-core-wall-2 
bldg_3981208_12380 : S2-office-core-wall-3		bldg_3981165_1754 :  S2-office-core-wall-2 
bldg_3981237_30681 : S2-retail-core-wall-3		bldg_3981164_1588 :  S1-office-core-wall-0 
